path,y
leaderboard/image_00000.jpg,0
leaderboard/image_00001.jpg,0
leaderboard/image_00002.jpg,0
leaderboard/image_00003.jpg,0
leaderboard/image_00004.jpg,0
leaderboard/image_00005.jpg,0
leaderboard/image_00006.jpg,0
leaderboard/image_00007.jpg,0
leaderboard/image_00008.jpg,0
leaderboard/image_00009.jpg,0
leaderboard/image_00010.jpg,0
leaderboard/image_00011.jpg,0
leaderboard/image_00012.jpg,0
leaderboard/image_00013.jpg,0
leaderboard/image_00014.jpg,0
leaderboard/image_00015.jpg,0
leaderboard/image_00016.jpg,0
leaderboard/image_00017.jpg,0
leaderboard/image_00018.jpg,0
leaderboard/image_00019.jpg,0
leaderboard/image_00020.jpg,0
leaderboard/image_00021.jpg,0
leaderboard/image_00022.jpg,0
leaderboard/image_00023.jpg,0
leaderboard/image_00024.jpg,0
leaderboard/image_00025.jpg,0
leaderboard/image_00026.jpg,0
leaderboard/image_00027.jpg,0
leaderboard/image_00028.jpg,0
leaderboard/image_00029.jpg,0
leaderboard/image_00030.jpg,0
leaderboard/image_00031.jpg,0
leaderboard/image_00032.jpg,0
leaderboard/image_00033.jpg,0
leaderboard/image_00034.jpg,0
leaderboard/image_00035.jpg,0
leaderboard/image_00036.jpg,0
leaderboard/image_00037.jpg,0
leaderboard/image_00038.jpg,0
leaderboard/image_00039.jpg,0
leaderboard/image_00040.jpg,0
leaderboard/image_00041.jpg,0
leaderboard/image_00042.jpg,0
leaderboard/image_00043.jpg,0
leaderboard/image_00044.jpg,0
leaderboard/image_00045.jpg,0
leaderboard/image_00046.jpg,0
leaderboard/image_00047.jpg,0
leaderboard/image_00048.jpg,0
leaderboard/image_00049.jpg,0
leaderboard/image_00050.jpg,0
leaderboard/image_00051.jpg,0
leaderboard/image_00052.jpg,0
leaderboard/image_00053.jpg,0
leaderboard/image_00054.jpg,0
leaderboard/image_00055.jpg,0
leaderboard/image_00056.jpg,0
leaderboard/image_00057.jpg,0
leaderboard/image_00058.jpg,0
leaderboard/image_00059.jpg,0
leaderboard/image_00060.jpg,0
leaderboard/image_00061.jpg,0
leaderboard/image_00062.jpg,0
leaderboard/image_00063.jpg,0
leaderboard/image_00064.jpg,0
leaderboard/image_00065.jpg,0
leaderboard/image_00066.jpg,0
leaderboard/image_00067.jpg,0
leaderboard/image_00068.jpg,0
leaderboard/image_00069.jpg,0
leaderboard/image_00070.jpg,0
leaderboard/image_00071.jpg,0
leaderboard/image_00072.jpg,0
leaderboard/image_00073.jpg,0
leaderboard/image_00074.jpg,0
leaderboard/image_00075.jpg,0
leaderboard/image_00076.jpg,0
leaderboard/image_00077.jpg,0
leaderboard/image_00078.jpg,0
leaderboard/image_00079.jpg,0
leaderboard/image_00080.jpg,0
leaderboard/image_00081.jpg,0
leaderboard/image_00082.jpg,0
leaderboard/image_00083.jpg,0
leaderboard/image_00084.jpg,0
leaderboard/image_00085.jpg,0
leaderboard/image_00086.jpg,0
leaderboard/image_00087.jpg,0
leaderboard/image_00088.jpg,0
leaderboard/image_00089.jpg,0
leaderboard/image_00090.jpg,0
leaderboard/image_00091.jpg,0
leaderboard/image_00092.jpg,0
leaderboard/image_00093.jpg,0
leaderboard/image_00094.jpg,0
leaderboard/image_00095.jpg,0
leaderboard/image_00096.jpg,0
leaderboard/image_00097.jpg,0
leaderboard/image_00098.jpg,0
leaderboard/image_00099.jpg,0
leaderboard/image_00100.jpg,0
leaderboard/image_00101.jpg,0
leaderboard/image_00102.jpg,0
leaderboard/image_00103.jpg,0
leaderboard/image_00104.jpg,0
leaderboard/image_00105.jpg,0
leaderboard/image_00106.jpg,0
leaderboard/image_00107.jpg,0
leaderboard/image_00108.jpg,0
leaderboard/image_00109.jpg,0
leaderboard/image_00110.jpg,0
leaderboard/image_00111.jpg,0
leaderboard/image_00112.jpg,0
leaderboard/image_00113.jpg,0
leaderboard/image_00114.jpg,0
leaderboard/image_00115.jpg,0
leaderboard/image_00116.jpg,0
leaderboard/image_00117.jpg,0
leaderboard/image_00118.jpg,0
leaderboard/image_00119.jpg,0
leaderboard/image_00120.jpg,0
